respondent_id,wave,source_file,region,age,gender,acorn_group
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0035,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0036,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0037,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0038,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cgirls_night_out_concept_range_likes_and_dislike_r0039,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0035,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0036,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0037,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cliquid_lingerie_concept_range_likes_and_dislikes_r0038,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0035,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0036,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0037,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0038,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0039,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0040,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0041,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0042,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0043,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0044,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0045,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cmission_possible_concept_range_likes_and_dislikes_r0046,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_cool_aid_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0035,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_refresh_queen_r0036,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
